3.3359
3.58423
2.88472
2.97728
3.70653
3.40847
3.74453
2.99223
3.71951
3.75399
3.33693
3.77883
3.72253
3.04338
2.7428
3.13712
3.11225
3.59393
3.39862
3.70916
3.37794
3.1481
3.38566
3.40491
3.53373
3.63076
3.51716
3.26732
3.34535
3.55187
3.20758
3.51947
3.70949
3.38065
3.39174
3.71042
3.59585
3.75284
3.27402
3.1481
3.03352
3.41563
3.09217
3.50171
3.48072
