172 	 	 	 142 	 	 	 1 
173 	 	 	 143 	 	 	 0 
174 	 	 	 144 	 	 	 7 
175 	 	 	 200 	 	 	 219 
176 	 	 	 201 	 	 	 6 
177 	 	 	 202 	 	 	 198 
178 	 	 	 203 	 	 	 0 
179 	 	 	 204 	 	 	 0 
180 	 	 	 210 	 	 	 3 
181 	 	 	 211 	 	 	 0 
182 	 	 	 212 	 	 	 19 
183 	 	 	 213 	 	 	 0 
184 	 	 	 214 	 	 	 2 
185 	 	 	 220 	 	 	 328 
186 	 	 	 221 	 	 	 14 
187 	 	 	 222 	 	 	 2555 
188 	 	 	 223 	 	 	 13 
189 	 	 	 224 	 	 	 332 
190 	 	 	 230 	 	 	 3 
191 	 	 	 231 	 	 	 0 
192 	 	 	 232 	 	 	 14 
193 	 	 	 233 	 	 	 0 
194 	 	 	 234 	 	 	 4 
195 	 	 	 240 	 	 	 33 
196 	 	 	 241 	 	 	 0 
197 	 	 	 242 	 	 	 50 
198 	 	 	 243 	 	 	 1 
199 	 	 	 244 	 	 	 334 
200 	 	 	 300 	 	 	 5 
201 	 	 	 301 	 	 	 0 
202 	 	 	 302 	 	 	 2 
203 	 	 	 303 	 	 	 0 
204 	 	 	 304 	 	 	 3 
205 	 	 	 310 	 	 	 0 
206 	 	 	 311 	 	 	 0 
207 	 	 	 312 	 	 	 0 
208 	 	 	 313 	 	 	 0 
209 	 	 	 314 	 	 	 0 
210 	 	 	 320 	 	 	 3 
211 	 	 	 321 	 	 	 0 
212 	 	 	 322 	 	 	 15 
213 	 	 	 323 	 	 	 0 
214 	 	 	 324 	 	 	 1 
215 	 	 	 330 	 	 	 0 
216 	 	 	 331 	 	 	 0 
217 	 	 	 332 	 	 	 0 
218 	 	 	 333 	 	 	 0 
219 	 	 	 334 	 	 	 0 
220 	 	 	 340 	 	 	 2 
221 	 	 	 341 	 	 	 0 
222 	 	 	 342 	 	 	 1 
223 	 	 	 343 	 	 	 1 
224 	 	 	 344 	 	 	 19 
225 	 	 	 400 	 	 	 246 
226 	 	 	 401 	 	 	 4 
227 	 	 	 402 	 	 	 0 
228 	 	 	 403 	 	 	 2 
229 	 	 	 404 	 	 	 104 
230 	 	 	 410 	 	 	 1 
231 	 	 	 411 	 	 	 0 
232 	 	 	 412 	 	 	 0 
233 	 	 	 413 	 	 	 0 
234 	 	 	 414 	 	 	 3 
235 	 	 	 420 	 	 	 45 
236 	 	 	 421 	 	 	 6 
237 	 	 	 422 	 	 	 326 
238 	 	 	 423 	 	 	 5 
239 	 	 	 424 	 	 	 40 
240 	 	 	 430 	 	 	 6 
241 	 	 	 431 	 	 	 0 
242 	 	 	 432 	 	 	 3 
243 	 	 	 433 	 	 	 0 
244 	 	 	 434 	 	 	 19 
245 	 	 	 440 	 	 	 286 
246 	 	 	 441 	 	 	 4 
247 	 	 	 442 	 	 	 335 
248 	 	 	 443 	 	 	 24 
249 	 	 	 444 	 	 	 2319 
625 	 	 	 0000 	 	 	 433 
626 	 	 	 0001 	 	 	 3 
627 	 	 	 0002 	 	 	 102 
628 	 	 	 0003 	 	 	 1 
629 	 	 	 0004 	 	 	 186 
630 	 	 	 0010 	 	 	 0 
631 	 	 	 0011 	 	 	 0 
632 	 	 	 0012 	 	 	 1 
633 	 	 	 0013 	 	 	 0 
634 	 	 	 0014 	 	 	 2 
635 	 	 	 0020 	 	 	 21 
636 	 	 	 0021 	 	 	 4 
637 	 	 	 0022 	 	 	 166 
638 	 	 	 0023 	 	 	 2 
639 	 	 	 0024 	 	 	 25 
640 	 	 	 0030 	 	 	 0 
641 	 	 	 0031 	 	 	 0 
642 	 	 	 0032 	 	 	 1 
643 	 	 	 0033 	 	 	 0 
644 	 	 	 0034 	 	 	 0 
645 	 	 	 0040 	 	 	 25 
646 	 	 	 0041 	 	 	 0 
647 	 	 	 0042 	 	 	 23 
648 	 	 	 0043 	 	 	 2 
649 	 	 	 0044 	 	 	 203 
650 	 	 	 0100 	 	 	 3 
651 	 	 	 0101 	 	 	 0 
652 	 	 	 0102 	 	 	 2 
653 	 	 	 0103 	 	 	 0 
654 	 	 	 0104 	 	 	 0 
655 	 	 	 0110 	 	 	 0 
656 	 	 	 0111 	 	 	 0 
657 	 	 	 0112 	 	 	 0 
658 	 	 	 0113 	 	 	 0 
659 	 	 	 0114 	 	 	 1 
660 	 	 	 0120 	 	 	 0 
661 	 	 	 0121 	 	 	 0 
662 	 	 	 0122 	 	 	 2 
663 	 	 	 0123 	 	 	 0 
664 	 	 	 0124 	 	 	 2 
665 	 	 	 0130 	 	 	 0 
666 	 	 	 0131 	 	 	 0 
667 	 	 	 0132 	 	 	 0 
668 	 	 	 0133 	 	 	 0 
669 	 	 	 0134 	 	 	 0 
670 	 	 	 0140 	 	 	 0 
671 	 	 	 0141 	 	 	 0 
672 	 	 	 0142 	 	 	 1 
673 	 	 	 0143 	 	 	 0 
674 	 	 	 0144 	 	 	 2 
675 	 	 	 0200 	 	 	 26 
676 	 	 	 0201 	 	 	 0 
677 	 	 	 0202 	 	 	 18 
678 	 	 	 0203 	 	 	 0 
679 	 	 	 0204 	 	 	 0 
680 	 	 	 0210 	 	 	 1 
681 	 	 	 0211 	 	 	 0 
682 	 	 	 0212 	 	 	 3 
683 	 	 	 0213 	 	 	 0 
684 	 	 	 0214 	 	 	 0 
685 	 	 	 0220 	 	 	 34 
686 	 	 	 0221 	 	 	 1 
687 	 	 	 0222 	 	 	 257 
688 	 	 	 0223 	 	 	 0 
689 	 	 	 0224 	 	 	 38 
690 	 	 	 0230 	 	 	 1 
691 	 	 	 0231 	 	 	 0 
692 	 	 	 0232 	 	 	 2 
693 	 	 	 0233 	 	 	 0 
694 	 	 	 0234 	 	 	 0 
695 	 	 	 0240 	 	 	 3 
696 	 	 	 0241 	 	 	 0 
697 	 	 	 0242 	 	 	 6 
698 	 	 	 0243 	 	 	 0 
699 	 	 	 0244 	 	 	 32 
700 	 	 	 0300 	 	 	 1 
701 	 	 	 0301 	 	 	 0 
702 	 	 	 0302 	 	 	 0 
703 	 	 	 0303 	 	 	 0 
704 	 	 	 0304 	 	 	 0 
705 	 	 	 0310 	 	 	 0 
706 	 	 	 0311 	 	 	 0 
707 	 	 	 0312 	 	 	 0 
708 	 	 	 0313 	 	 	 0 
709 	 	 	 0314 	 	 	 0 
710 	 	 	 0320 	 	 	 0 
711 	 	 	 0321 	 	 	 0 
712 	 	 	 0322 	 	 	 2 
713 	 	 	 0323 	 	 	 0 
714 	 	 	 0324 	 	 	 0 
715 	 	 	 0330 	 	 	 0 
716 	 	 	 0331 	 	 	 0 
717 	 	 	 0332 	 	 	 0 
718 	 	 	 0333 	 	 	 0 
719 	 	 	 0334 	 	 	 0 
720 	 	 	 0340 	 	 	 0 
721 	 	 	 0341 	 	 	 0 
722 	 	 	 0342 	 	 	 0 
723 	 	 	 0343 	 	 	 0 
724 	 	 	 0344 	 	 	 0 
725 	 	 	 0400 	 	 	 22 
726 	 	 	 0401 	 	 	 1 
727 	 	 	 0402 	 	 	 0 
728 	 	 	 0403 	 	 	 1 
729 	 	 	 0404 	 	 	 10 
730 	 	 	 0410 	 	 	 0 
731 	 	 	 0411 	 	 	 0 
732 	 	 	 0412 	 	 	 0 
733 	 	 	 0413 	 	 	 0 
734 	 	 	 0414 	 	 	 0 
735 	 	 	 0420 	 	 	 4 
736 	 	 	 0421 	 	 	 1 
737 	 	 	 0422 	 	 	 24 
738 	 	 	 0423 	 	 	 0 
739 	 	 	 0424 	 	 	 6 
740 	 	 	 0430 	 	 	 1 
741 	 	 	 0431 	 	 	 0 
742 	 	 	 0432 	 	 	 1 
743 	 	 	 0433 	 	 	 0 
744 	 	 	 0434 	 	 	 0 
745 	 	 	 0440 	 	 	 19 
746 	 	 	 0441 	 	 	 1 
747 	 	 	 0442 	 	 	 34 
748 	 	 	 0443 	 	 	 0 
749 	 	 	 0444 	 	 	 235 
750 	 	 	 1000 	 	 	 4 
751 	 	 	 1001 	 	 	 0 
752 	 	 	 1002 	 	 	 1 
753 	 	 	 1003 	 	 	 0 
754 	 	 	 1004 	 	 	 0 
755 	 	 	 1010 	 	 	 0 
756 	 	 	 1011 	 	 	 0 
757 	 	 	 1012 	 	 	 0 
758 	 	 	 1013 	 	 	 0 
759 	 	 	 1014 	 	 	 0 
760 	 	 	 1020 	 	 	 1 
761 	 	 	 1021 	 	 	 0 
762 	 	 	 1022 	 	 	 3 
763 	 	 	 1023 	 	 	 0 
764 	 	 	 1024 	 	 	 0 
765 	 	 	 1030 	 	 	 0 
766 	 	 	 1031 	 	 	 0 
767 	 	 	 1032 	 	 	 0 
768 	 	 	 1033 	 	 	 0 
769 	 	 	 1034 	 	 	 0 
770 	 	 	 1040 	 	 	 0 
771 	 	 	 1041 	 	 	 0 
772 	 	 	 1042 	 	 	 0 
773 	 	 	 1043 	 	 	 0 
774 	 	 	 1044 	 	 	 0 
775 	 	 	 1100 	 	 	 0 
776 	 	 	 1101 	 	 	 0 
777 	 	 	 1102 	 	 	 0 
778 	 	 	 1103 	 	 	 0 
779 	 	 	 1104 	 	 	 0 
780 	 	 	 1110 	 	 	 0 
781 	 	 	 1111 	 	 	 0 
782 	 	 	 1112 	 	 	 0 
783 	 	 	 1113 	 	 	 0 
784 	 	 	 1114 	 	 	 0 
785 	 	 	 1120 	 	 	 0 
786 	 	 	 1121 	 	 	 0 
787 	 	 	 1122 	 	 	 0 
788 	 	 	 1123 	 	 	 0 
789 	 	 	 1124 	 	 	 0 
790 	 	 	 1130 	 	 	 0 
791 	 	 	 1131 	 	 	 0 
792 	 	 	 1132 	 	 	 0 
793 	 	 	 1133 	 	 	 0 
794 	 	 	 1134 	 	 	 0 
795 	 	 	 1140 	 	 	 1 
796 	 	 	 1141 	 	 	 0 
797 	 	 	 1142 	 	 	 0 
798 	 	 	 1143 	 	 	 0 
799 	 	 	 1144 	 	 	 0 
800 	 	 	 1200 	 	 	 1 
801 	 	 	 1201 	 	 	 0 
802 	 	 	 1202 	 	 	 2 
803 	 	 	 1203 	 	 	 0 
804 	 	 	 1204 	 	 	 0 
805 	 	 	 1210 	 	 	 0 
806 	 	 	 1211 	 	 	 0 
807 	 	 	 1212 	 	 	 0 
808 	 	 	 1213 	 	 	 0 
809 	 	 	 1214 	 	 	 0 
810 	 	 	 1220 	 	 	 4 
811 	 	 	 1221 	 	 	 0 
812 	 	 	 1222 	 	 	 9 
813 	 	 	 1223 	 	 	 0 
814 	 	 	 1224 	 	 	 3 
815 	 	 	 1230 	 	 	 0 
816 	 	 	 1231 	 	 	 0 
817 	 	 	 1232 	 	 	 0 
818 	 	 	 1233 	 	 	 0 
819 	 	 	 1234 	 	 	 0 
820 	 	 	 1240 	 	 	 0 
821 	 	 	 1241 	 	 	 0 
822 	 	 	 1242 	 	 	 0 
823 	 	 	 1243 	 	 	 0 
824 	 	 	 1244 	 	 	 4 
825 	 	 	 1300 	 	 	 0 
826 	 	 	 1301 	 	 	 0 
827 	 	 	 1302 	 	 	 0 
828 	 	 	 1303 	 	 	 0 
829 	 	 	 1304 	 	 	 0 
830 	 	 	 1310 	 	 	 0 
831 	 	 	 1311 	 	 	 0 
832 	 	 	 1312 	 	 	 0 
833 	 	 	 1313 	 	 	 0 
834 	 	 	 1314 	 	 	 0 
835 	 	 	 1320 	 	 	 0 
836 	 	 	 1321 	 	 	 0 
837 	 	 	 1322 	 	 	 0 
838 	 	 	 1323 	 	 	 0 
839 	 	 	 1324 	 	 	 0 
840 	 	 	 1330 	 	 	 0 
841 	 	 	 1331 	 	 	 0 
842 	 	 	 1332 	 	 	 0 
843 	 	 	 1333 	 	 	 0 
844 	 	 	 1334 	 	 	 0 
845 	 	 	 1340 	 	 	 0 
846 	 	 	 1341 	 	 	 0 
847 	 	 	 1342 	 	 	 0 
848 	 	 	 1343 	 	 	 0 
849 	 	 	 1344 	 	 	 0 
850 	 	 	 1400 	 	 	 1 
851 	 	 	 1401 	 	 	 0 
852 	 	 	 1402 	 	 	 0 
853 	 	 	 1403 	 	 	 0 
854 	 	 	 1404 	 	 	 0 
855 	 	 	 1410 	 	 	 0 
856 	 	 	 1411 	 	 	 0 
857 	 	 	 1412 	 	 	 0 
858 	 	 	 1413 	 	 	 0 
859 	 	 	 1414 	 	 	 0 
860 	 	 	 1420 	 	 	 0 
861 	 	 	 1421 	 	 	 0 
862 	 	 	 1422 	 	 	 1 
863 	 	 	 1423 	 	 	 0 
864 	 	 	 1424 	 	 	 0 
865 	 	 	 1430 	 	 	 0 
866 	 	 	 1431 	 	 	 0 
867 	 	 	 1432 	 	 	 0 
868 	 	 	 1433 	 	 	 0 
869 	 	 	 1434 	 	 	 0 
870 	 	 	 1440 	 	 	 1 
871 	 	 	 1441 	 	 	 0 
872 	 	 	 1442 	 	 	 0 
873 	 	 	 1443 	 	 	 0 
874 	 	 	 1444 	 	 	 6 
875 	 	 	 2000 	 	 	 105 
876 	 	 	 2001 	 	 	 0 
877 	 	 	 2002 	 	 	 114 
878 	 	 	 2003 	 	 	 0 
879 	 	 	 2004 	 	 	 0 
880 	 	 	 2010 	 	 	 3 
881 	 	 	 2011 	 	 	 0 
882 	 	 	 2012 	 	 	 3 
883 	 	 	 2013 	 	 	 0 
884 	 	 	 2014 	 	 	 0 
885 	 	 	 2020 	 	 	 22 
886 	 	 	 2021 	 	 	 0 
887 	 	 	 2022 	 	 	 159 
888 	 	 	 2023 	 	 	 1 
889 	 	 	 2024 	 	 	 16 
890 	 	 	 2030 	 	 	 0 
891 	 	 	 2031 	 	 	 0 
892 	 	 	 2032 	 	 	 0 
893 	 	 	 2033 	 	 	 0 
894 	 	 	 2034 	 	 	 0 
895 	 	 	 2040 	 	 	 0 
896 	 	 	 2041 	 	 	 0 
897 	 	 	 2042 	 	 	 0 
898 	 	 	 2043 	 	 	 0 
899 	 	 	 2044 	 	 	 0 
900 	 	 	 2100 	 	 	 1 
901 	 	 	 2101 	 	 	 0 
902 	 	 	 2102 	 	 	 2 
903 	 	 	 2103 	 	 	 0 
904 	 	 	 2104 	 	 	 0 
905 	 	 	 2110 	 	 	 0 
906 	 	 	 2111 	 	 	 0 
907 	 	 	 2112 	 	 	 0 
908 	 	 	 2113 	 	 	 0 
909 	 	 	 2114 	 	 	 0 
910 	 	 	 2120 	 	 	 3 
911 	 	 	 2121 	 	 	 0 
912 	 	 	 2122 	 	 	 14 
913 	 	 	 2123 	 	 	 0 
914 	 	 	 2124 	 	 	 2 
915 	 	 	 2130 	 	 	 0 
916 	 	 	 2131 	 	 	 0 
917 	 	 	 2132 	 	 	 0 
918 	 	 	 2133 	 	 	 0 
919 	 	 	 2134 	 	 	 0 
920 	 	 	 2140 	 	 	 0 
921 	 	 	 2141 	 	 	 0 
922 	 	 	 2142 	 	 	 0 
923 	 	 	 2143 	 	 	 0 
924 	 	 	 2144 	 	 	 2 
925 	 	 	 2200 	 	 	 161 
926 	 	 	 2201 	 	 	 6 
927 	 	 	 2202 	 	 	 161 
928 	 	 	 2203 	 	 	 0 
929 	 	 	 2204 	 	 	 0 
930 	 	 	 2210 	 	 	 2 
931 	 	 	 2211 	 	 	 0 
932 	 	 	 2212 	 	 	 11 
933 	 	 	 2213 	 	 	 0 
934 	 	 	 2214 	 	 	 1 
935 	 	 	 2220 	 	 	 250 
936 	 	 	 2221 	 	 	 12 
937 	 	 	 2222 	 	 	 2016 
938 	 	 	 2223 	 	 	 12 
939 	 	 	 2224 	 	 	 265 
940 	 	 	 2230 	 	 	 1 
941 	 	 	 2231 	 	 	 0 
942 	 	 	 2232 	 	 	 9 
943 	 	 	 2233 	 	 	 0 
944 	 	 	 2234 	 	 	 3 
945 	 	 	 2240 	 	 	 26 
946 	 	 	 2241 	 	 	 0 
947 	 	 	 2242 	 	 	 43 
948 	 	 	 2243 	 	 	 1 
949 	 	 	 2244 	 	 	 262 
950 	 	 	 2300 	 	 	 1 
951 	 	 	 2301 	 	 	 0 
952 	 	 	 2302 	 	 	 2 
953 	 	 	 2303 	 	 	 0 
954 	 	 	 2304 	 	 	 0 
955 	 	 	 2310 	 	 	 0 
956 	 	 	 2311 	 	 	 0 
957 	 	 	 2312 	 	 	 0 
958 	 	 	 2313 	 	 	 0 
959 	 	 	 2314 	 	 	 0 
960 	 	 	 2320 	 	 	 2 
961 	 	 	 2321 	 	 	 0 
962 	 	 	 2322 	 	 	 11 
963 	 	 	 2323 	 	 	 0 
964 	 	 	 2324 	 	 	 1 
965 	 	 	 2330 	 	 	 0 
966 	 	 	 2331 	 	 	 0 
967 	 	 	 2332 	 	 	 0 
968 	 	 	 2333 	 	 	 0 
969 	 	 	 2334 	 	 	 0 
970 	 	 	 2340 	 	 	 0 
971 	 	 	 2341 	 	 	 0 
972 	 	 	 2342 	 	 	 0 
973 	 	 	 2343 	 	 	 0 
974 	 	 	 2344 	 	 	 4 
975 	 	 	 2400 	 	 	 26 
976 	 	 	 2401 	 	 	 0 
977 	 	 	 2402 	 	 	 0 
978 	 	 	 2403 	 	 	 0 
979 	 	 	 2404 	 	 	 7 
980 	 	 	 2410 	 	 	 0 
981 	 	 	 2411 	 	 	 0 
982 	 	 	 2412 	 	 	 0 
983 	 	 	 2413 	 	 	 0 
984 	 	 	 2414 	 	 	 0 
985 	 	 	 2420 	 	 	 5 
986 	 	 	 2421 	 	 	 0 
987 	 	 	 2422 	 	 	 43 
988 	 	 	 2423 	 	 	 1 
989 	 	 	 2424 	 	 	 1 
990 	 	 	 2430 	 	 	 0 
991 	 	 	 2431 	 	 	 0 
992 	 	 	 2432 	 	 	 0 
993 	 	 	 2433 	 	 	 0 
994 	 	 	 2434 	 	 	 1 
995 	 	 	 2440 	 	 	 27 
996 	 	 	 2441 	 	 	 2 
997 	 	 	 2442 	 	 	 41 
998 	 	 	 2443 	 	 	 3 
999 	 	 	 2444 	 	 	 261 
1000 	 	 	 3000 	 	 	 4 
1001 	 	 	 3001 	 	 	 0 
1002 	 	 	 3002 	 	 	 1 
1003 	 	 	 3003 	 	 	 0 
1004 	 	 	 3004 	 	 	 0 
1005 	 	 	 3010 	 	 	 0 
1006 	 	 	 3011 	 	 	 0 
1007 	 	 	 3012 	 	 	 0 
1008 	 	 	 3013 	 	 	 0 
1009 	 	 	 3014 	 	 	 0 
1010 	 	 	 3020 	 	 	 0 
1011 	 	 	 3021 	 	 	 0 
1012 	 	 	 3022 	 	 	 2 
1013 	 	 	 3023 	 	 	 0 
1014 	 	 	 3024 	 	 	 0 
1015 	 	 	 3030 	 	 	 0 
1016 	 	 	 3031 	 	 	 0 
1017 	 	 	 3032 	 	 	 0 
1018 	 	 	 3033 	 	 	 0 
1019 	 	 	 3034 	 	 	 0 
1020 	 	 	 3040 	 	 	 0 
1021 	 	 	 3041 	 	 	 0 
1022 	 	 	 3042 	 	 	 1 
1023 	 	 	 3043 	 	 	 0 
1024 	 	 	 3044 	 	 	 2 
1025 	 	 	 3100 	 	 	 0 
1026 	 	 	 3101 	 	 	 0 
1027 	 	 	 3102 	 	 	 0 
1028 	 	 	 3103 	 	 	 0 
1029 	 	 	 3104 	 	 	 0 
1030 	 	 	 3110 	 	 	 0 
1031 	 	 	 3111 	 	 	 0 
1032 	 	 	 3112 	 	 	 0 
1033 	 	 	 3113 	 	 	 0 
1034 	 	 	 3114 	 	 	 0 
1035 	 	 	 3120 	 	 	 0 
1036 	 	 	 3121 	 	 	 0 
1037 	 	 	 3122 	 	 	 0 
1038 	 	 	 3123 	 	 	 0 
1039 	 	 	 3124 	 	 	 0 
1040 	 	 	 3130 	 	 	 0 
1041 	 	 	 3131 	 	 	 0 
1042 	 	 	 3132 	 	 	 0 
1043 	 	 	 3133 	 	 	 0 
1044 	 	 	 3134 	 	 	 0 
1045 	 	 	 3140 	 	 	 0 
1046 	 	 	 3141 	 	 	 0 
1047 	 	 	 3142 	 	 	 0 
1048 	 	 	 3143 	 	 	 0 
1049 	 	 	 3144 	 	 	 0 
1050 	 	 	 3200 	 	 	 1 
1051 	 	 	 3201 	 	 	 0 
1052 	 	 	 3202 	 	 	 2 
1053 	 	 	 3203 	 	 	 0 
1054 	 	 	 3204 	 	 	 0 
1055 	 	 	 3210 	 	 	 0 
1056 	 	 	 3211 	 	 	 0 
1057 	 	 	 3212 	 	 	 0 
1058 	 	 	 3213 	 	 	 0 
1059 	 	 	 3214 	 	 	 0 
1060 	 	 	 3220 	 	 	 1 
1061 	 	 	 3221 	 	 	 0 
1062 	 	 	 3222 	 	 	 13 
1063 	 	 	 3223 	 	 	 0 
1064 	 	 	 3224 	 	 	 1 
1065 	 	 	 3230 	 	 	 0 
1066 	 	 	 3231 	 	 	 0 
1067 	 	 	 3232 	 	 	 0 
1068 	 	 	 3233 	 	 	 0 
1069 	 	 	 3234 	 	 	 0 
1070 	 	 	 3240 	 	 	 0 
1071 	 	 	 3241 	 	 	 0 
1072 	 	 	 3242 	 	 	 0 
1073 	 	 	 3243 	 	 	 0 
1074 	 	 	 3244 	 	 	 1 
1075 	 	 	 3300 	 	 	 0 
1076 	 	 	 3301 	 	 	 0 
1077 	 	 	 3302 	 	 	 0 
1078 	 	 	 3303 	 	 	 0 
1079 	 	 	 3304 	 	 	 0 
1080 	 	 	 3310 	 	 	 0 
1081 	 	 	 3311 	 	 	 0 
1082 	 	 	 3312 	 	 	 0 
1083 	 	 	 3313 	 	 	 0 
1084 	 	 	 3314 	 	 	 0 
1085 	 	 	 3320 	 	 	 0 
1086 	 	 	 3321 	 	 	 0 
1087 	 	 	 3322 	 	 	 0 
1088 	 	 	 3323 	 	 	 0 
1089 	 	 	 3324 	 	 	 0 
1090 	 	 	 3330 	 	 	 0 
1091 	 	 	 3331 	 	 	 0 
1092 	 	 	 3332 	 	 	 0 
1093 	 	 	 3333 	 	 	 0 
1094 	 	 	 3334 	 	 	 0 
1095 	 	 	 3340 	 	 	 0 
1096 	 	 	 3341 	 	 	 0 
1097 	 	 	 3342 	 	 	 0 
1098 	 	 	 3343 	 	 	 0 
1099 	 	 	 3344 	 	 	 0 
1100 	 	 	 3400 	 	 	 1 
1101 	 	 	 3401 	 	 	 0 
1102 	 	 	 3402 	 	 	 0 
1103 	 	 	 3403 	 	 	 0 
1104 	 	 	 3404 	 	 	 1 
1105 	 	 	 3410 	 	 	 0 
1106 	 	 	 3411 	 	 	 0 
1107 	 	 	 3412 	 	 	 0 
1108 	 	 	 3413 	 	 	 0 
1109 	 	 	 3414 	 	 	 0 
1110 	 	 	 3420 	 	 	 0 
1111 	 	 	 3421 	 	 	 0 
1112 	 	 	 3422 	 	 	 1 
1113 	 	 	 3423 	 	 	 0 
1114 	 	 	 3424 	 	 	 0 
1115 	 	 	 3430 	 	 	 0 
1116 	 	 	 3431 	 	 	 0 
1117 	 	 	 3432 	 	 	 0 
1118 	 	 	 3433 	 	 	 0 
1119 	 	 	 3434 	 	 	 1 
1120 	 	 	 3440 	 	 	 1 
1121 	 	 	 3441 	 	 	 0 
1122 	 	 	 3442 	 	 	 4 
1123 	 	 	 3443 	 	 	 0 
1124 	 	 	 3444 	 	 	 14 
1125 	 	 	 4000 	 	 	 179 
1126 	 	 	 4001 	 	 	 0 
1127 	 	 	 4002 	 	 	 0 
1128 	 	 	 4003 	 	 	 0 
1129 	 	 	 4004 	 	 	 67 
1130 	 	 	 4010 	 	 	 2 
1131 	 	 	 4011 	 	 	 1 
1132 	 	 	 4012 	 	 	 0 
1133 	 	 	 4013 	 	 	 0 
1134 	 	 	 4014 	 	 	 1 
1135 	 	 	 4020 	 	 	 0 
1136 	 	 	 4021 	 	 	 0 
1137 	 	 	 4022 	 	 	 0 
1138 	 	 	 4023 	 	 	 0 
1139 	 	 	 4024 	 	 	 0 
1140 	 	 	 4030 	 	 	 1 
1141 	 	 	 4031 	 	 	 0 
1142 	 	 	 4032 	 	 	 1 
1143 	 	 	 4033 	 	 	 0 
1144 	 	 	 4034 	 	 	 0 
1145 	 	 	 4040 	 	 	 9 
1146 	 	 	 4041 	 	 	 0 
1147 	 	 	 4042 	 	 	 11 
1148 	 	 	 4043 	 	 	 0 
1149 	 	 	 4044 	 	 	 84 
1150 	 	 	 4100 	 	 	 1 
1151 	 	 	 4101 	 	 	 0 
1152 	 	 	 4102 	 	 	 0 
1153 	 	 	 4103 	 	 	 0 
1154 	 	 	 4104 	 	 	 0 
1155 	 	 	 4110 	 	 	 0 
1156 	 	 	 4111 	 	 	 0 
1157 	 	 	 4112 	 	 	 0 
1158 	 	 	 4113 	 	 	 0 
1159 	 	 	 4114 	 	 	 0 
1160 	 	 	 4120 	 	 	 0 
1161 	 	 	 4121 	 	 	 0 
1162 	 	 	 4122 	 	 	 0 
1163 	 	 	 4123 	 	 	 0 
1164 	 	 	 4124 	 	 	 0 
1165 	 	 	 4130 	 	 	 0 
1166 	 	 	 4131 	 	 	 0 
1167 	 	 	 4132 	 	 	 0 
